Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Penflufen","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Penflufen","Snap Peas","710","0"," "," "," ","0.002","M","0.01"
"Penoxsulam","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Penoxsulam","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Penoxsulam","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Penoxsulam","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Penoxsulam","Milk","711","0"," "," "," ","0.0012","M","NT"
"Penoxsulam","Olives, Canned","754","0"," "," "," ","0.0012","M","0.01"
"Penoxsulam","Onion","348","0"," "," "," ","0.01","M","NT"
"Penoxsulam","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Pentachloroaniline (PCA)","Apple Sauce","570","0"," "," "," ","0.004","M","NT"
"Pentachloroaniline (PCA)","Asparagus","354","0"," "," "," ","0.004","M","NT"
"Pentachloroaniline (PCA)","Cabbage","354","0"," "," "," ","0.005","M","0.1"
"Pentachloroaniline (PCA)","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Pentachloroaniline (PCA)","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Pentachloroaniline (PCA)","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pentachloroaniline (PCA)","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Pentachloroaniline (PCA)","Grapefruit","526","0"," "," "," ","0.0025 - 0.06","M","NT"
"Pentachloroaniline (PCA)","Kale Greens","708","5","0.7","0.0033","0.0033","0.002","M","0.2"
"Pentachloroaniline (PCA)","Lettuce","378","0"," "," "," ","0.004","M","NT"
"Pentachloroaniline (PCA)","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pentachloroaniline (PCA)","Milk","711","0"," "," "," ","0.0025","M","NT"
"Pentachloroaniline (PCA)","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Pentachloroaniline (PCA)","Onion","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Pentachloroaniline (PCA)","Pineapple, Canned","756","0"," "," "," ","0.005","M","NT"
"Pentachloroaniline (PCA)","Plums, Dried (Prunes)","191","0"," "," "," ","0.004","M","NT"
"Pentachloroaniline (PCA)","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Pentachloroaniline (PCA)","Tomatoes, Canned","566","0"," "," "," ","0.001","M","0.1"
"Pentachlorobenzene (PCB)","Apple Sauce","570","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Asparagus","354","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Cabbage","354","0"," "," "," ","0.005","M","0.1"
"Pentachlorobenzene (PCB)","Cranberries","311","0"," "," "," ","0.002","M","NT"
"Pentachlorobenzene (PCB)","Cranberries, Frozen","428","0"," "," "," ","0.002","M","NT"
"Pentachlorobenzene (PCB)","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Garbanzo Beans, Canned","189","0"," "," "," ","0.01","M","NT"
"Pentachlorobenzene (PCB)","Grapefruit","526","0"," "," "," ","0.005 - 0.015","M","NT"
"Pentachlorobenzene (PCB)","Kale Greens","708","0"," "," "," ","0.001","M","0.2"
"Pentachlorobenzene (PCB)","Lettuce","378","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pentachlorobenzene (PCB)","Milk","711","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pentachlorobenzene (PCB)","Onion","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Pentachlorobenzene (PCB)","Pineapple, Canned","756","0"," "," "," ","0.001 - 0.005","M","NT"
"Pentachlorobenzene (PCB)","Plums, Dried (Prunes)","191","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Sweet Potatoes","701","0"," "," "," ","0.001","M","NT"
"Pentachlorobenzene (PCB)","Tomatoes, Canned","545","0"," "," "," ","0.01","M","0.1"
"Pentachlorophenyl methyl sulfide","Cabbage","354","0"," "," "," ","0.005","M","0.1"
"Pentachlorophenyl methyl sulfide","Cranberries","311","0"," "," "," ","0.015","M","NT"
"Pentachlorophenyl methyl sulfide","Cranberries, Frozen","428","0"," "," "," ","0.015","M","NT"
"Pentachlorophenyl methyl sulfide","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pentachlorophenyl methyl sulfide","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Pentachlorophenyl methyl sulfide","Grapefruit","526","0"," "," "," ","0.02 - 0.025","M","NT"
"Pentachlorophenyl methyl sulfide","Kale Greens","708","0"," "," "," ","0.002","M","0.2"
"Pentachlorophenyl methyl sulfide","Mangoes","177","0"," "," "," ","0.0025 - 0.02","M","NT"
"Pentachlorophenyl methyl sulfide","Milk","683","0"," "," "," ","0.02","M","NT"
"Pentachlorophenyl methyl sulfide","Olives, Canned","754","0"," "," "," ","0.0025 - 0.02","M","NT"
"Pentachlorophenyl methyl sulfide","Onion","348","0"," "," "," ","0.005","M","NT"
"Pentachlorophenyl methyl sulfide","Pineapple, Canned","726","0"," "," "," ","0.005","M","NT"
"Pentachlorophenyl methyl sulfide","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Penthiopyrad","Cabbage","354","1","0.3","0.052","0.052","0.01","M","5.0"
"Penthiopyrad","Cranberries","311","0"," "," "," ","0.001","M","3.0"
"Penthiopyrad","Cranberries, Frozen","428","0"," "," "," ","0.001","M","3.0"
"Penthiopyrad","Cucumbers","378","2","0.5","0.015","0.017","0.01","M","0.60"
"Penthiopyrad","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.40"
"Penthiopyrad","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","NT"
"Penthiopyrad","Honey","315","0"," "," "," ","0.002","M","NT"
"Penthiopyrad","Kale Greens","708","55","7.8","0.0033","12.0406","0.002","M","50"
"Penthiopyrad","Mangoes","177","0"," "," "," ","0.001 - 0.0012","M","NT"
"Penthiopyrad","Milk","711","0"," "," "," ","0.0012","M","0.02"
"Penthiopyrad","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Penthiopyrad","Onion","708","11","1.6","0.0017","0.0017","0.001 - 0.01","M","3.0"
"Penthiopyrad","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Penthiopyrad","Snap Peas","710","22","3.1","0.0033","0.3626","0.002","M","4.0"
"Penthiopyrad","Tomatoes, Canned","566","16","2.8","0.0017","0.018","0.001","M","3.0"
"Penthiopyrad","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Permethrin cis","Apple Sauce","570","0"," "," "," ","0.01","M","0.05"
"Permethrin cis","Asparagus","354","1","0.3","0.11","0.11","0.01","M","2"
"Permethrin cis","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Permethrin cis","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Permethrin cis","Lettuce","378","24","6.3","0.011","1.2","0.01","M","20"
"Permethrin cis","Mangoes","90","0"," "," "," ","0.0025 - 0.01","M","NT"
"Permethrin cis","Milk","711","0"," "," "," ","0.01","M","3.0"
"Permethrin cis","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Permethrin cis","Onion","360","0"," "," "," ","0.001","M","0.10"
"Permethrin cis","Pineapple, Canned","359","0"," "," "," ","0.02","M","NT"
"Permethrin cis","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Permethrin cis","Sweet Potatoes","701","2","0.3","0.04","0.095","0.02","M","NT"
"Permethrin cis","Tomatoes, Canned","566","8","1.4","0.0017","0.0078","0.001","M","2.0"
"Permethrin cis","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Permethrin Total","Cabbage","354","2","0.6","0.019","0.076","0.005","M","6"
"Permethrin Total","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Cucumbers","378","1","0.3","0.01","0.01","0.005","M","1.5"
"Permethrin Total","Grapefruit","255","0"," "," "," ","0.01","M","NT"
"Permethrin Total","Honey","315","0"," "," "," ","0.2","M","NT"
"Permethrin Total","Kale Greens","708","54","7.6","0.005","4.8765","0.003","M","5.0"
"Permethrin Total","Mangoes","87","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Onion","348","0"," "," "," ","0.005","M","0.10"
"Permethrin Total","Pineapple, Canned","397","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Snap Peas","704","10","1.4","0.005","0.3275","0.003","M","NT"
"Permethrin trans","Apple Sauce","570","0"," "," "," ","0.01","M","0.05"
"Permethrin trans","Asparagus","354","1","0.3","0.069","0.069","0.01","M","2"
"Permethrin trans","Garbanzo Beans, Canned","189","0"," "," "," ","0.0012","M","NT"
"Permethrin trans","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Permethrin trans","Lettuce","378","21","5.6","0.01","1.5","0.01","M","20"
"Permethrin trans","Mangoes","90","0"," "," "," ","0.0025 - 0.01","M","NT"
"Permethrin trans","Milk","711","0"," "," "," ","0.01","M","3.0"
"Permethrin trans","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Permethrin trans","Onion","360","0"," "," "," ","0.0012","M","0.10"
"Permethrin trans","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Permethrin trans","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Permethrin trans","Sweet Potatoes","701","2","0.3","0.027","0.12","0.01","M","NT"
"Permethrin trans","Tomatoes, Canned","566","7","1.2","0.002","0.0094","0.0012","M","2.0"
"Permethrin trans","Water, Bottled","756","0"," "," "," ","9","T",""
"Phenothrin","Apple Sauce","570","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Asparagus","354","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Cabbage","335","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Cranberries","311","1","0.3","0.029","0.029","0.025","M","0.01"
"Phenothrin","Cranberries, Frozen","428","0"," "," "," ","0.025","M","0.01"
"Phenothrin","Cucumbers","378","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Garbanzo Beans, Canned","189","0"," "," "," ","0.0022","M","0.01"
"Phenothrin","Grapefruit","526","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Honey","315","0"," "," "," ","0.2","M","0.01"
"Phenothrin","Kale Greens","708","0"," "," "," ","0.004","M","0.01"
"Phenothrin","Lettuce","378","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Mangoes","177","0"," "," "," ","0.005 - 0.025","M","0.01"
"Phenothrin","Milk","683","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Olives, Canned","754","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Onion","708","0"," "," "," ","0.0022 - 0.005","M","0.01"
"Phenothrin","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.15","M","0.01"
"Phenothrin","Plums, Dried (Prunes)","191","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Snap Peas","710","0"," "," "," ","0.004","M","0.01"
"Phenothrin","Sweet Potatoes","701","0"," "," "," ","0.15","M","0.01"
"Phenothrin","Tomatoes, Canned","566","0"," "," "," ","0.0022","M","0.01"
"Phenothrin","Water, Bottled","756","0"," "," "," ","16.9","T",""
"Phenthoate","Garbanzo Beans, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Milk","711","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Onion","360","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Tomatoes, Canned","566","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Water, Bottled","756","0"," "," "," ","9","T",""
"Phorate","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Phorate","Cranberries","311","0"," "," "," ","0.03","M","NT"
"Phorate","Cranberries, Frozen","428","0"," "," "," ","0.03","M","NT"
"Phorate","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Phorate","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Phorate","Grapefruit","526","0"," "," "," ","0.02 - 0.06","M","NT"
"Phorate","Honey","315","0"," "," "," ","0.02","M","NT"
"Phorate","Mangoes","177","0"," "," "," ","0.005 - 0.03","M","NT"
"Phorate","Milk","711","0"," "," "," ","0.02","M","NT"
"Phorate","Olives, Canned","754","0"," "," "," ","0.005 - 0.02","M","NT"
"Phorate","Onion","708","0"," "," "," ","0.003 - 0.005","M","NT"
"Phorate","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.17","M","NT"
"Phorate","Sweet Potatoes","701","0"," "," "," ","0.17","M","NT"
"Phorate","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Phorate oxygen analog","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Phorate oxygen analog","Grapefruit","526","0"," "," "," ","0.002 - 0.005","M","NT"
"Phorate oxygen analog","Mangoes","90","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog","Milk","711","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog","Onion","360","0"," "," "," ","0.001","M","NT"
"Phorate oxygen analog","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Phorate oxygen analog sulfone","Cranberries","311","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Cranberries, Frozen","428","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Phorate oxygen analog sulfone","Grapefruit","526","0"," "," "," ","0.0012 - 0.004","M","NT"
"Phorate oxygen analog sulfone","Mangoes","177","0"," "," "," ","0.0012 - 0.01","M","NT"
"Phorate oxygen analog sulfone","Milk","711","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfone","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfone","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfoxide","Cranberries","311","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfoxide","Cranberries, Frozen","428","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfoxide","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Phorate oxygen analog sulfoxide","Grapefruit","526","0"," "," "," ","0.0012 - 0.004","M","NT"
"Phorate oxygen analog sulfoxide","Mangoes","177","0"," "," "," ","0.0012 - 0.01","M","NT"
"Phorate oxygen analog sulfoxide","Milk","711","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfoxide","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfoxide","Pineapple, Canned","359","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog sulfoxide","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Phorate sulfone","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Phorate sulfone","Cranberries","311","0"," "," "," ","0.025","M","NT"
"Phorate sulfone","Cranberries, Frozen","428","0"," "," "," ","0.025","M","NT"
"Phorate sulfone","Cucumbers","292","0"," "," "," ","0.02 - 0.05","M","NT"
"Phorate sulfone","Garbanzo Beans, Canned","189","0"," "," "," ","0.0015","M","NT"
"Phorate sulfone","Grapefruit","526","0"," "," "," ","0.0025 - 0.005","M","NT"
"Phorate sulfone","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Mangoes","177","0"," "," "," ","0.0025 - 0.025","M","NT"
"Phorate sulfone","Milk","711","0"," "," "," ","0.0025","M","NT"
"Phorate sulfone","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Phorate sulfone","Onion","679","0"," "," "," ","0.0015 - 0.05","M","NT"
"Phorate sulfone","Pineapple, Canned","756","0"," "," "," ","0.02 - 0.05","M","NT"
"Phorate sulfone","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Sweet Potatoes","701","0"," "," "," ","0.03","M","NT"
"Phorate sulfone","Tomatoes, Canned","566","0"," "," "," ","0.0015","M","NT"
"Phorate sulfone","Water, Bottled","756","0"," "," "," ","11.2","T",""
"Phorate sulfoxide","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Cranberries","311","0"," "," "," ","0.002","M","NT"
"Phorate sulfoxide","Cranberries, Frozen","428","0"," "," "," ","0.002","M","NT"
"Phorate sulfoxide","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Phorate sulfoxide","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","NT"
"Phorate sulfoxide","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Mangoes","177","0"," "," "," ","0.0012 - 0.002","M","NT"
"Phorate sulfoxide","Milk","711","0"," "," "," ","0.0012","M","NT"
"Phorate sulfoxide","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phorate sulfoxide","Onion","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Phorate sulfoxide","Pineapple, Canned","756","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Phorate sulfoxide","Water, Bottled","756","0"," "," "," ","22.5","T",""
"Phosalone","Apple Sauce","570","0"," "," "," ","0.001","M","NT"
"Phosalone","Asparagus","354","0"," "," "," ","0.001","M","NT"
"Phosalone","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Phosalone","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Phosalone","Garbanzo Beans, Canned","189","0"," "," "," ","0.0015","M","NT"
"Phosalone","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Phosalone","Honey","315","0"," "," "," ","0.01","M","NT"
"Phosalone","Lettuce","378","0"," "," "," ","0.001","M","NT"
"Phosalone","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Phosalone","Milk","711","0"," "," "," ","0.0025","M","NT"
"Phosalone","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Phosalone","Onion","708","0"," "," "," ","0.0015 - 0.005","M","NT"
"Phosalone","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.015","M","NT"
"Phosalone","Plums, Dried (Prunes)","191","0"," "," "," ","0.001","M","NT"
"Phosalone","Sweet Potatoes","701","0"," "," "," ","0.015","M","NT"
"Phosalone","Tomatoes, Canned","566","0"," "," "," ","0.0015 - 0.005","M","NT"
"Phosalone","Water, Bottled","756","0"," "," "," ","11.2","T",""
"Phosmet","Apple Sauce","570","0"," "," "," ","0.01","M","10"
"Phosmet","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Phosmet","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Phosmet","Cranberries","311","0"," "," "," ","0.01","M","10"
"Phosmet","Cranberries, Frozen","428","0"," "," "," ","0.01","M","10"
"Phosmet","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Phosmet","Grapefruit","526","0"," "," "," ","0.0012 - 0.01","M","5"
"Phosmet","Honey","315","0"," "," "," ","0.2","M","NT"
"Phosmet","Kale Greens","708","0"," "," "," ","0.01","M","NT"
"Phosmet","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Phosmet","Mangoes","177","0"," "," "," ","0.0012 - 0.01","M","NT"
"Phosmet","Milk","711","0"," "," "," ","0.0012","M","0.1"
"Phosmet","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phosmet","Onion","348","0"," "," "," ","0.005","M","NT"
"Phosmet","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.025","M","NT"
"Phosmet","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","5"
"Phosmet","Snap Peas","710","0"," "," "," ","0.01","M","1"
"Phosmet","Sweet Potatoes","701","3","0.4","0.061","0.15","0.025","M","12"
"Phosmet oxygen analog","Apple Sauce","570","0"," "," "," ","0.004","M","10"
"Phosmet oxygen analog","Asparagus","354","0"," "," "," ","0.004","M","NT"
"Phosmet oxygen analog","Cranberries","311","0"," "," "," ","0.005","M","10"
"Phosmet oxygen analog","Cranberries, Frozen","428","0"," "," "," ","0.005","M","10"
"Phosmet oxygen analog","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","5"
"Phosmet oxygen analog","Honey","315","0"," "," "," ","0.002","M","NT"
"Phosmet oxygen analog","Kale Greens","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Phosmet oxygen analog","Lettuce","378","0"," "," "," ","0.004","M","NT"
"Phosmet oxygen analog","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Phosmet oxygen analog","Milk","711","0"," "," "," ","0.0012","M","0.1"
"Phosmet oxygen analog","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phosmet oxygen analog","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Phosmet oxygen analog","Plums, Dried (Prunes)","191","0"," "," "," ","0.004","M","5"
"Phosmet oxygen analog","Snap Peas","710","0"," "," "," ","0.003","M","1"
"Phosmet oxygen analog","Sweet Potatoes","701","0"," "," "," ","0.01","M","12"
"Phosphamidon","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Phosphamidon","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Mangoes","90","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Milk","711","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Onion","708","0"," "," "," ","0.001 - 0.01","M","NT"
"Phosphamidon","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Phosphamidon","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Phoxim","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Phoxim","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Phoxim","Milk","711","0"," "," "," ","0.0012","M","NT"
"Phoxim","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Phoxim","Pineapple, Canned","359","0"," "," "," ","0.025","M","NT"
"Phoxim","Sweet Potatoes","701","0"," "," "," ","0.025","M","NT"
"Picoxystrobin","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Grapefruit","526","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Honey","315","0"," "," "," ","0.006","M","NT"
"Picoxystrobin","Mangoes","177","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Milk","711","0"," "," "," ","0.005","M","0.01"
"Picoxystrobin","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Pinoxaden","Grapefruit","271","0"," "," "," ","0.02","M","NT"
"Pinoxaden","Mangoes","90","0"," "," "," ","0.02","M","NT"
"Pinoxaden","Milk","653","0"," "," "," ","0.02","M","0.02"
"Pinoxaden","Olives, Canned","687","0"," "," "," ","0.02","M","NT"
"Piperonyl butoxide","Apple Sauce","570","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Asparagus","354","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Cabbage","354","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Cranberries","278","0"," "," "," ","0.025","M","10"
"Piperonyl butoxide","Cranberries, Frozen","426","0"," "," "," ","0.025","M","10"
"Piperonyl butoxide","Cucumbers","378","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Garbanzo Beans, Canned","189","2","1.1","0.0025","0.0025","0.0015","M","10"
"Piperonyl butoxide","Grapefruit","526","0"," "," "," ","0.01 - 0.025","M","10"
"Piperonyl butoxide","Honey","315","0"," "," "," ","0.025","M","10"
"Piperonyl butoxide","Kale Greens","703","0"," "," "," ","0.004","M","10"
"Piperonyl butoxide","Lettuce","378","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Mangoes","177","0"," "," "," ","0.0025 - 0.025","M","10"
"Piperonyl butoxide","Milk","711","0"," "," "," ","0.01","M","10"
"Piperonyl butoxide","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","10"
"Piperonyl butoxide","Onion","708","0"," "," "," ","0.0015 - 0.005","M","10"
"Piperonyl butoxide","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.015","M","10"
"Piperonyl butoxide","Plums, Dried (Prunes)","191","13","6.8","0.01","0.19","0.005","M","10"
"Piperonyl butoxide","Snap Peas","710","13","1.8","0.0067","0.0351","0.004","M","10"
"Piperonyl butoxide","Sweet Potatoes","701","55","7.8","0.015","0.8","0.015","M","10"
"Piperonyl butoxide","Tomatoes, Canned","566","2","0.4","0.0025","0.0025","0.0015","M","10"
"Piperonyl butoxide","Water, Bottled","756","0"," "," "," ","37.5","T",""
"Pirimicarb","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Pirimicarb","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Milk","711","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Onion","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Pirimicarb","Pineapple, Canned","756","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Pirimicarb","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Pirimicarb desmethyl","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Milk","711","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Onion","348","0"," "," "," ","0.01","M","NT"
