Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Flutolanil","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Flutolanil","Watermelon","370","0"," "," "," ","0.0015","M","NT"
"Flutriafol","Apples","708","1","0.1","0.015","0.015","0.01","M","0.40"
"Flutriafol","Grapefruit","177","0"," "," "," ","0.0012 - 0.025","M","NT"
"Flutriafol","Grapes","708","4","0.6","0.0033","0.0533","0.002","M","1.5"
"Flutriafol","Lettuce","378","0"," "," "," ","0.01","M","10"
"Flutriafol","Nectarines","578","0"," "," "," ","0.0012 - 0.005","M","1.5"
"Flutriafol","Peanut Butter","315","0"," "," "," ","0.2","M","0.09"
"Flutriafol","Pears","705","0"," "," "," ","0.002","M","0.40"
"Flutriafol","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","1.5"
"Flutriafol","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.025","M","0.01"
"Flutriafol","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.025","M","0.01"
"Flutriafol","Watermelon","370","1","0.3","0.018","0.018","0.01","M","0.30"
"Fluvalinate","Apples","708","0"," "," "," ","0.05","M","NT"
"Fluvalinate","Cherries","232","0"," "," "," ","0.035","M","NT"
"Fluvalinate","Cherries, Frozen","453","0"," "," "," ","0.035","M","NT"
"Fluvalinate","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Fluvalinate","Grapefruit","177","0"," "," "," ","0.005 - 0.01","M","NT"
"Fluvalinate","Grapes","708","0"," "," "," ","0.005","M","NT"
"Fluvalinate","Green Beans","722","0"," "," "," ","0.015","M","NT"
"Fluvalinate","Lettuce","378","0"," "," "," ","0.05","M","NT"
"Fluvalinate","Nectarines","578","0"," "," "," ","0.01","M","NT"
"Fluvalinate","Oranges","707","0"," "," "," ","0.005","M","NT"
"Fluvalinate","Peaches","362","0"," "," "," ","0.005","M","NT"
"Fluvalinate","Peanut Butter","315","0"," "," "," ","0.025","M","NT"
"Fluvalinate","Pears","705","0"," "," "," ","0.005","M","NT"
"Fluvalinate","Spinach","350","0"," "," "," ","0.035","M","NT"
"Fluvalinate","Strawberries","706","0"," "," "," ","0.01","M","NT"
"Fluvalinate","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.01","M","NT"
"Fluvalinate","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.01","M","NT"
"Fluvalinate","Watermelon","370","0"," "," "," ","0.05","M","NT"
"Fluxapyroxad","Grapefruit","177","0"," "," "," ","0.0012 - 0.005","M","1.0"
"Fluxapyroxad","Grapes","708","0"," "," "," ","0.005","M","2.0"
"Fluxapyroxad","Green Beans","754","2","0.3","0.0091","0.018","0.005","M","2.0"
"Fluxapyroxad","Nectarines","578","14","2.4","0.0049","0.077","0.0012 - 0.0025","M","3.0"
"Fluxapyroxad","Peanut Butter","315","0"," "," "," ","0.25","M","0.01"
"Fluxapyroxad","Pears","705","0"," "," "," ","0.005","M","0.8"
"Fluxapyroxad","Potatoes","707","8","1.1","0.002","0.013","0.001","M","0.02"
"Fluxapyroxad","Spinach","358","8","2.2","0.002","1.7","0.001","M","30"
"Fluxapyroxad","Strawberries","706","91","12.9","0.002","0.27","0.0012 - 0.0025","M","4.0"
"Fluxapyroxad","Sweet Corn, Fresh","468","0"," "," "," ","0.0025 - 0.005","M","0.15"
"Fluxapyroxad","Sweet Corn, Frozen","65","0"," "," "," ","0.0025 - 0.005","M","0.15"
"Fluxapyroxad","Tomatoes","708","73","10.3","0.002","0.033","0.001","M","0.7"
"Folpet","Apples","708","0"," "," "," ","0.03","M","5.0"
"Folpet","Cucumbers","378","0"," "," "," ","0.015","M","2.0"
"Folpet","Grapes","708","0"," "," "," ","0.025","M","50.0"
"Folpet","Oranges","707","0"," "," "," ","0.015","M","NT"
"Folpet","Peaches","362","0"," "," "," ","0.015","M","NT"
"Folpet","Watermelon","370","0"," "," "," ","0.03","M","3.0"
"Fomesafen","Grapefruit","90","0"," "," "," ","0.005","M","NT"
"Fomesafen","Nectarines","578","0"," "," "," ","0.005","M","NT"
"Fomesafen","Strawberries","706","0"," "," "," ","0.005","M","NT"
"Fomesafen","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Fomesafen","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Fonofos","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Fonofos","Grapefruit","90","0"," "," "," ","0.0025","M","NT"
"Fonofos","Nectarines","578","0"," "," "," ","0.0025","M","NT"
"Fonofos","Oranges","707","0"," "," "," ","0.005","M","NT"
"Fonofos","Peaches","362","0"," "," "," ","0.005","M","NT"
"Fonofos","Potatoes","707","0"," "," "," ","0.0015","M","NT"
"Fonofos","Spinach","358","0"," "," "," ","0.0015","M","NT"
"Fonofos","Strawberries","706","0"," "," "," ","0.0025","M","NT"
"Fonofos","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Fonofos","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Fonofos","Tomatoes","708","0"," "," "," ","0.0015","M","NT"
"Forchlorfenuron","Cucumbers","378","0"," "," "," ","0.002","M","NT"
"Forchlorfenuron","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Forchlorfenuron","Grapes","708","2","0.3","0.0033","0.0033","0.002","M","0.03"
"Forchlorfenuron","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Forchlorfenuron","Oranges","707","0"," "," "," ","0.002","M","NT"
"Forchlorfenuron","Peaches","362","0"," "," "," ","0.01","M","NT"
"Forchlorfenuron","Pears","705","0"," "," "," ","0.002","M","0.01"
"Forchlorfenuron","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Forchlorfenuron","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Forchlorfenuron","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Formetanate hydrochloride","Cherries","232","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Cherries, Frozen","453","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Grapefruit","90","0"," "," "," ","0.0012","M","1.5"
"Formetanate hydrochloride","Nectarines","578","30","5.2","0.0028","0.059","0.0012 - 0.005","M","0.40"
"Formetanate hydrochloride","Oranges","707","0"," "," "," ","0.01","M","1.5"
"Formetanate hydrochloride","Peaches","362","0"," "," "," ","0.01","M","0.40"
"Formetanate hydrochloride","Pears","705","0"," "," "," ","0.03","M","0.50"
"Formetanate hydrochloride","Spinach","350","0"," "," "," ","0.0099","M","NT"
"Formetanate hydrochloride","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","NT"
"Formetanate hydrochloride","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Formetanate hydrochloride","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Fosthiazate","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Fosthiazate","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Fosthiazate","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Fosthiazate","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Fosthiazate","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Furalaxyl","Grapefruit","90","0"," "," "," ","0.01","M","NT"
"Furalaxyl","Nectarines","578","0"," "," "," ","0.005 - 0.01","M","NT"
"Furalaxyl","Strawberries","706","0"," "," "," ","0.005 - 0.01","M","NT"
"Furalaxyl","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Furalaxyl","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Furathiocarb","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Furathiocarb","Oranges","707","0"," "," "," ","0.01","M","NT"
"Halosulfuron","Cherries","232","0"," "," "," ","0.05","M","NT"
"Halosulfuron","Cherries, Frozen","453","0"," "," "," ","0.05","M","NT"
"Halosulfuron","Grapefruit","87","0"," "," "," ","0.005","M","NT"
"Halosulfuron","Green Beans","754","0"," "," "," ","0.005","M","NT"
"Halosulfuron","Spinach","350","0"," "," "," ","0.05","M","NT"
"Halosulfuron","Sweet Corn, Fresh","218","0"," "," "," ","0.005","M","0.05"
"Halosulfuron","Sweet Corn, Frozen","45","0"," "," "," ","0.005","M","0.05"
"Halosulfuron methyl","Cucumbers","378","0"," "," "," ","0.01","M","0.5"
"Halosulfuron methyl","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Halosulfuron methyl","Nectarines","578","0"," "," "," ","0.02","M","NT"
"Halosulfuron methyl","Oranges","707","0"," "," "," ","0.01","M","NT"
"Halosulfuron methyl","Peaches","362","0"," "," "," ","0.01","M","NT"
"Halosulfuron methyl","Strawberries","706","0"," "," "," ","0.02","M","NT"
"Halosulfuron methyl","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","0.05"
"Halosulfuron methyl","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","0.05"
"Haloxyfop","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Nectarines","578","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Strawberries","706","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Heptachlor","Apples","708","0"," "," "," ","0.002","M","0.01 AL"
"Heptachlor","Cherries","232","0"," "," "," ","0.1","M","0.05 AL"
"Heptachlor","Cherries, Frozen","453","0"," "," "," ","0.1","M","0.05 AL"
"Heptachlor","Cucumbers","378","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Grapefruit","177","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Grapes","708","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Green Beans","754","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Lettuce","378","0"," "," "," ","0.002","M","0.05 AL"
"Heptachlor","Nectarines","578","0"," "," "," ","0.0025 - 0.005","M","0.05 AL"
"Heptachlor","Oranges","707","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Peaches","362","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Pears","705","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Potatoes","707","0"," "," "," ","0.001","M","0.01 AL"
"Heptachlor","Spinach","708","0"," "," "," ","0.001 - 0.1","M","0.05 AL"
"Heptachlor","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","0.05 AL"
"Heptachlor","Sweet Corn, Fresh","440","0"," "," "," ","0.0025 - 0.005","M","0.01 AL"
"Heptachlor","Sweet Corn, Frozen","64","0"," "," "," ","0.0025 - 0.005","M","0.01 AL"
"Heptachlor","Tomatoes","708","0"," "," "," ","0.001","M","0.01 AL"
"Heptachlor","Watermelon","370","0"," "," "," ","0.002","M","0.05 AL"
"Heptachlor epoxide","Apples","708","0"," "," "," ","0.005","M","0.01 AL"
"Heptachlor epoxide","Cherries","232","0"," "," "," ","0.04","M","0.05 AL"
"Heptachlor epoxide","Cherries, Frozen","453","0"," "," "," ","0.04","M","0.05 AL"
"Heptachlor epoxide","Cucumbers","378","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Grapefruit","177","0"," "," "," ","0.01","M","0.05 AL"
"Heptachlor epoxide","Green Beans","754","0"," "," "," ","0.01","M","0.05 AL"
"Heptachlor epoxide","Lettuce","346","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Nectarines","578","0"," "," "," ","0.005 - 0.01","M","0.05 AL"
"Heptachlor epoxide","Oranges","707","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Peaches","362","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Potatoes","707","0"," "," "," ","0.0022","M","0.01 AL"
"Heptachlor epoxide","Spinach","708","0"," "," "," ","0.0022 - 0.04","M","0.05 AL"
"Heptachlor epoxide","Strawberries","706","0"," "," "," ","0.005 - 0.01","M","0.05 AL"
"Heptachlor epoxide","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.01","M","0.01 AL"
"Heptachlor epoxide","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.01","M","0.01 AL"
"Heptachlor epoxide","Tomatoes","708","0"," "," "," ","0.0022","M","0.01 AL"
"Heptachlor epoxide","Watermelon","370","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide cis","Grapes","708","0"," "," "," ","0.004","M","0.05 AL"
"Heptachlor epoxide cis","Pears","705","0"," "," "," ","0.004","M","0.05 AL"
"Heptenophos","Grapefruit","90","0"," "," "," ","0.01","M","NT"
"Heptenophos","Nectarines","578","0"," "," "," ","0.005 - 0.01","M","NT"
"Heptenophos","Strawberries","706","0"," "," "," ","0.005 - 0.01","M","NT"
"Heptenophos","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Heptenophos","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Grapefruit","177","0"," "," "," ","0.0025 - 0.05","M","NT"
"Hexachlorobenzene (HCB)","Green Beans","474","0"," "," "," ","0.05","M","0.1"
"Hexachlorobenzene (HCB)","Nectarines","578","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Oranges","707","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Peaches","362","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Peanut Butter","315","0"," "," "," ","0.025","M","1.0"
"Hexachlorobenzene (HCB)","Spinach","358","0"," "," "," ","0.001","M","NT"
"Hexachlorobenzene (HCB)","Strawberries","706","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Sweet Corn, Fresh","451","0"," "," "," ","0.0025 - 0.05","M","NT"
"Hexachlorobenzene (HCB)","Sweet Corn, Frozen","53","0"," "," "," ","0.0025 - 0.05","M","NT"
"Hexaconazole","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Grapefruit","90","0"," "," "," ","0.005","M","NT"
"Hexaconazole","Nectarines","578","0"," "," "," ","0.005 - 0.01","M","NT"
"Hexaconazole","Oranges","707","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Peaches","362","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Strawberries","706","0"," "," "," ","0.005 - 0.01","M","NT"
"Hexaconazole","Sweet Corn, Fresh","250","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Sweet Corn, Frozen","20","0"," "," "," ","0.01","M","NT"
"Hexazinone","Cherries","232","0"," "," "," ","0.002","M","NT"
"Hexazinone","Cherries, Frozen","453","0"," "," "," ","0.002","M","NT"
"Hexazinone","Spinach","350","0"," "," "," ","0.002","M","NT"
"Hexythiazox","Apples","708","36","5.1","0.002","0.058","0.002","M","0.4"
"Hexythiazox","Cherries","232","1","0.4","0.12","0.12","0.012","M","1.0"
"Hexythiazox","Cherries, Frozen","453","2","0.4","0.016","0.022","0.012","M","1.0"
"Hexythiazox","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Hexythiazox","Grapefruit","177","0"," "," "," ","0.0012 - 0.3","M","0.6"
"Hexythiazox","Grapes","708","5","0.7","0.0083","0.0998","0.005","M","1"
"Hexythiazox","Green Beans","754","0"," "," "," ","0.3","M","0.3"
"Hexythiazox","Lettuce","378","1","0.3","0.002","0.002","0.002","M","NT"
"Hexythiazox","Nectarines","578","59","10.2","0.0025","0.096","0.0012 - 0.0025","M","1.0"
"Hexythiazox","Oranges","707","0"," "," "," ","0.01","M","0.6"
"Hexythiazox","Peaches","362","2","0.6","0.019","0.077","0.01","M","1.0"
"Hexythiazox","Pears","705","19","2.7","0.0083","0.0712","0.005","M","0.4"
"Hexythiazox","Spinach","350","0"," "," "," ","0.012","M","NT"
"Hexythiazox","Strawberries","706","103","14.6","0.0014","0.42","0.0012 - 0.0025","M","6"
"Hexythiazox","Sweet Corn, Fresh","468","0"," "," "," ","0.0025 - 0.3","M","0.1"
"Hexythiazox","Sweet Corn, Frozen","65","0"," "," "," ","0.0025 - 0.3","M","0.1"
"Hexythiazox","Watermelon","370","0"," "," "," ","0.002","M","NT"
"Hydroprene","Grapefruit","177","0"," "," "," ","0.01 - 0.02","M","0.2"
"Hydroprene","Grapes","708","0"," "," "," ","0.007","M","0.2"
"Hydroprene","Green Beans","754","0"," "," "," ","0.008","M","0.2"
"Hydroprene","Nectarines","578","0"," "," "," ","0.01 - 0.02","M","0.2"
"Hydroprene","Peanut Butter","315","0"," "," "," ","0.075","M","0.2"
"Hydroprene","Pears","705","0"," "," "," ","0.007","M","0.2"
"Hydroprene","Potatoes","707","0"," "," "," ","0.0015","M","0.2"
"Hydroprene","Spinach","707","0"," "," "," ","0.0015 - 0.015","M","0.2"
"Hydroprene","Strawberries","706","0"," "," "," ","0.01 - 0.02","M","0.2"
"Hydroprene","Sweet Corn, Fresh","468","0"," "," "," ","0.01","M","0.2"
"Hydroprene","Sweet Corn, Frozen","65","0"," "," "," ","0.01","M","0.2"
"Hydroprene","Tomatoes","689","0"," "," "," ","0.0015","M","0.2"
"Imazalil","Apples","708","0"," "," "," ","0.01","M","NT"
"Imazalil","Cherries","232","0"," "," "," ","0.0049","M","NT"
"Imazalil","Cherries, Frozen","453","0"," "," "," ","0.0049","M","NT"
"Imazalil","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Imazalil","Grapefruit","177","116","65.5","0.0013","0.095","0.001 - 0.0025","M","10.0"
"Imazalil","Grapes","708","0"," "," "," ","0.003","M","NT"
"Imazalil","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Imazalil","Nectarines","578","11","1.9","0.0046","0.013","0.0025 - 0.005","M","NT"
"Imazalil","Oranges","707","554","78.4","0.01","0.58","0.01","M","10.0"
"Imazalil","Peaches","362","4","1.1","0.012","0.049","0.01","M","NT"
"Imazalil","Pears","705","1","0.1","0.0394","0.0394","0.003","M","NT"
"Imazalil","Potatoes","707","0"," "," "," ","0.001","M","NT"
"Imazalil","Spinach","708","0"," "," "," ","0.001 - 0.0049","M","NT"
"Imazalil","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","NT"
"Imazalil","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Imazalil","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Imazalil","Tomatoes","708","0"," "," "," ","0.001 - 0.003","M","NT"
"Imazalil","Watermelon","370","0"," "," "," ","0.01","M","NT"
"Imazapyr","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Imazapyr","Nectarines","578","0"," "," "," ","0.02","M","NT"
"Imazapyr","Strawberries","706","0"," "," "," ","0.02","M","NT"
"Imazapyr","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Imazapyr","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Imazaquin","Grapefruit","90","0"," "," "," ","0.01","M","NT"
"Imazaquin","Nectarines","578","0"," "," "," ","0.01","M","NT"
"Imazaquin","Strawberries","706","0"," "," "," ","0.01","M","NT"
"Imazaquin","Sweet Corn, Fresh","250","0"," "," "," ","0.01","M","NT"
"Imazaquin","Sweet Corn, Frozen","20","0"," "," "," ","0.01","M","NT"
"Imazethapyr","Apples","708","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Lettuce","156","0"," "," "," ","0.02","M","0.1"
"Imazethapyr","Nectarines","578","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Strawberries","706","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Watermelon","370","0"," "," "," ","0.02","M","NT"
"Imazosulfuron","Grapefruit","90","0"," "," "," ","0.0025","M","NT"
"Imazosulfuron","Nectarines","578","0"," "," "," ","0.0025 - 0.005","M","NT"
"Imazosulfuron","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","NT"
"Imazosulfuron","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Imazosulfuron","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Imidacloprid","Apples","708","96","13.6","0.003","0.033","0.003","M","0.5"
"Imidacloprid","Cherries","232","64","27.6","0.02","0.26","0.019","M","3.0"
"Imidacloprid","Cherries, Frozen","453","157","34.7","0.019","0.42","0.019","M","3.0"
"Imidacloprid","Cucumbers","378","10","2.6","0.011","0.031","0.01","M","0.5"
"Imidacloprid","Grapefruit","177","21","11.9","0.0028","0.012","0.0025 - 0.005","M","0.70"
"Imidacloprid","Grapes","708","59","8.3","0.0417","0.6921","0.025","M","1.0"
"Imidacloprid","Green Beans","754","14","1.9","0.0055","0.48","0.005","M","4.0"
"Imidacloprid","Lettuce","378","120","31.7","0.003","0.097","0.003","M","3.5"
"Imidacloprid","Nectarines","578","22","3.8","0.0054","0.13","0.0025 - 0.005","M","3.0"
"Imidacloprid","Oranges","707","9","1.3","0.011","0.064","0.01","M","0.70"
"Imidacloprid","Peaches","362","15","4.1","0.012","0.1","0.01","M","3.0"
"Imidacloprid","Peanut Butter","315","0"," "," "," ","0.025","M","0.45"
"Imidacloprid","Pears","705","49","7","0.0417","0.2407","0.025","M","0.6"
"Imidacloprid","Potatoes","707","325","46","0.002","0.1","0.001","M","0.40"
"Imidacloprid","Spinach","708","307","43.4","0.002","0.81","0.001 - 0.019","M","3.5"
"Imidacloprid","Strawberries","706","59","8.4","0.0028","0.1","0.0025 - 0.005","M","0.50"
"Imidacloprid","Sweet Corn, Fresh","468","0"," "," "," ","0.005","M","0.05"
"Imidacloprid","Sweet Corn, Frozen","65","0"," "," "," ","0.005","M","0.05"
"Imidacloprid","Tomatoes","708","125","17.7","0.0031","0.18","0.003","M","1.0"
"Imidacloprid","Watermelon","370","72","19.5","0.003","0.12","0.003","M","0.5"
"Imidacloprid urea","Cherries","232","0"," "," "," ","0.011","M","3.0"
"Imidacloprid urea","Cherries, Frozen","453","0"," "," "," ","0.011","M","3.0"
"Imidacloprid urea","Spinach","350","0"," "," "," ","0.011","M","3.5"
"Imiprothrin","Apples","708","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Cherries","232","0"," "," "," ","0.091","M","NT"
"Imiprothrin","Cherries, Frozen","453","0"," "," "," ","0.091","M","NT"
"Imiprothrin","Cucumbers","378","0"," "," "," ","0.01 - 0.025","M","NT"
"Imiprothrin","Grapefruit","177","0"," "," "," ","0.01 - 0.04","M","NT"
"Imiprothrin","Grapes","708","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Green Beans","754","0"," "," "," ","0.03","M","NT"
"Imiprothrin","Lettuce","378","0"," "," "," ","0.01","M","NT"
